model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
14,2018,13999,0,31345,0,145,45.6,2.0
5,2018,9999,1,42415,4,145,56.5,1.0
14,2015,8099,1,84443,0,0,78.5,1.5
6,2017,11599,1,21618,4,145,57.7,1.0
5,2017,8388,1,24784,4,125,54.3,1.2
5,2015,7342,1,19562,4,0,65.7,1.0
0,2017,8899,1,16491,4,145,56.5,1.0
5,2016,8912,1,21840,4,0,65.7,1.0
5,2018,10999,1,28323,4,145,65.7,1.0
5,2018,10151,1,24664,0,145,55.4,1.5
6,2017,11886,1,19798,0,145,74.3,1.5
6,2016,6891,1,97190,0,20,70.6,2.0
6,2017,12099,1,14439,0,145,74.3,1.5
1,2012,7750,1,24600,4,160,42.8,1.6
6,2016,14312,1,40536,0,20,67.3,2.0
13,2017,16795,1,23077,0,145,64.2,1.5
2,2018,12495,1,16579,4,145,54.3,1.0
5,2018,13995,0,6025,4,145,48.7,1.0
5,2018,13495,1,14219,4,145,62.8,1.0
2,2017,9795,1,42469,4,145,64.2,1.5
5,2017,10995,1,11129,4,145,65.7,1.0
2,2016,8995,1,32918,0,30,64.2,1.5
5,2018,11995,1,15329,4,145,65.7,1.0
6,2017,12495,1,35027,4,20,60.1,1.0
6,2018,16495,1,34207,0,150,54.3,2.0
1,2018,11995,1,7123,0,150,68.9,1.5
5,2017,10495,1,15704,4,150,65.7,1.0
13,2017,16495,0,19278,0,150,54.3,2.0
5,2018,12995,0,24029,4,150,54.3,1.0
2,2017,10495,1,20772,4,150,52.3,1.0
5,2017,8995,1,23267,4,150,64.2,1.1
6,2017,11995,1,22167,4,150,60.1,1.0
2,2017,10495,0,34075,4,150,44.8,1.5
13,2018,18995,1,8587,0,150,47.9,2.0
13,2018,17995,1,18257,0,150,60.1,2.0
9,2015,9499,1,58199,0,30,64.2,1.5
13,2017,16299,0,45771,0,145,54.3,2.0
18,2017,18490,1,47612,0,125,51.4,2.0
18,2013,7999,1,50000,0,150,53.3,2.0
5,2015,7499,1,31000,4,125,54.3,1.2
1,2017,8699,1,41804,4,160,44.1,1.6
6,2017,10999,1,32133,0,145,74.3,1.5
5,2016,7499,1,27775,4,125,54.3,1.2
6,2015,13000,1,46007,0,20,67.3,2.0
5,2018,10799,1,20748,4,145,65.7,1.0
2,2017,9450,1,33000,4,145,52.3,1.0
13,2015,13495,1,37000,0,145,54.3,2.0
5,2013,7750,1,25000,4,0,65.7,1.0
5,2011,4495,1,62000,4,150,48.7,1.4
6,2013,6480,1,49000,0,20,67.3,1.6
6,2017,10999,1,37000,4,145,60.1,1.0
11,2010,2999,1,38000,4,30,55.4,1.2
6,2008,1290,1,137000,0,150,54.3,1.8
13,2015,14499,1,36523,0,145,54.3,2.0
6,2016,15900,1,19488,0,20,67.3,2.0
5,2018,10770,1,17202,4,145,65.7,1.0
5,2018,9680,1,37960,4,145,65.7,1.0
5,2018,9900,1,32950,4,145,65.7,1.0
13,2017,16000,1,27451,0,145,60.1,2.0
13,2018,19999,0,20260,4,145,38.2,1.5
5,2015,7350,1,66445,4,20,62.8,1.0
5,2015,8650,1,29022,4,20,62.8,1.0
5,2018,9099,1,11900,4,145,55.4,1.1
5,2017,7599,1,14226,4,125,54.3,1.2
14,2015,9899,0,54349,0,125,58.9,2.0
5,2018,10495,1,26460,4,150,65.7,1.0
2,2018,13995,1,9515,4,150,54.3,1.0
12,2018,9995,1,5622,4,150,47.9,1.2
10,2017,13995,1,45461,0,150,64.2,1.5
0,2014,6995,1,27000,4,145,47.1,1.4
0,2014,5995,1,61000,4,30,55.4,1.0
5,2016,9750,1,22000,4,0,65.7,1.0
12,2019,9995,1,2367,4,150,47.9,1.2
11,2014,5295,1,29695,4,30,57.7,1.2
5,2017,12495,1,32163,4,150,47.9,1.6
2,2017,10995,1,9532,4,150,52.3,1.0
6,2018,13995,1,16063,4,150,60.1,1.0
0,2013,6250,0,25000,4,160,44.1,1.6
2,2019,15995,1,5000,4,145,53.3,1.0
6,2017,10750,1,34000,4,20,60.1,1.0
13,2019,19495,1,6000,0,145,38.2,2.0
14,2011,4750,1,81000,4,160,44.1,2.0
6,2013,6250,1,44000,4,30,56.5,1.0
5,2016,9495,1,18000,4,0,65.7,1.0
1,2012,5995,1,49000,4,160,42.8,1.6
5,2016,9495,1,27000,4,0,65.7,1.0
5,2018,11750,1,13000,4,145,65.7,1.0
12,2019,10995,1,400,4,145,43.5,1.2
1,2011,4495,1,89000,0,30,61.4,1.6
6,2019,17995,1,2000,4,145,49.6,1.0
5,2017,11995,0,10000,4,0,57.7,1.0
5,2007,1400,1,63000,4,145,47.1,1.2
13,2017,16795,1,17415,0,125,60.1,2.0
18,2017,17495,1,23154,0,125,56.5,1.5
14,2019,24995,0,2567,2,135,46.3,2.0
1,2017,12995,1,21522,0,30,64.2,2.0
14,2017,15995,0,20397,4,145,44.8,1.5
6,2019,17495,1,5225,4,145,60.1,1.0
5,2017,8895,1,14037,4,125,54.3,1.2
6,2015,8499,1,51879,0,0,74.3,1.5
2,2018,15490,0,8817,4,145,45.6,1.0
2,2017,9980,1,21893,4,145,52.3,1.0
6,2016,7880,1,71661,0,0,74.3,1.5
13,2013,9990,1,58018,0,150,53.3,2.0
14,2015,9995,1,59872,4,145,48.7,1.5
2,2017,8995,1,42462,4,125,52.3,1.0
5,2017,10495,1,24914,4,145,65.7,1.0
14,2015,12995,1,28347,0,30,62.8,2.0
18,2016,16995,0,26284,0,145,52.3,2.0
6,2017,11995,1,23516,4,145,60.1,1.0
5,2016,7495,1,33383,4,125,54.3,1.2
6,2017,15495,1,32294,0,145,67.3,2.0
12,2017,6995,1,43345,4,30,57.7,1.2
5,2017,9995,0,7497,4,0,57.7,1.0
5,2018,9995,1,12873,4,150,64.2,1.1
5,2014,7495,1,26665,4,0,65.7,1.0
5,2016,5850,1,66115,0,0,78.5,1.5
5,2016,9950,1,23940,4,145,47.9,1.6
5,2017,11750,1,23782,4,145,47.9,1.6
6,2018,11750,1,11829,4,145,57.7,1.0
6,2005,1475,0,88746,4,265,36.7,1.6
6,2017,16950,1,17856,4,205,41.5,2.0
6,2014,4990,1,91938,0,20,67.3,1.6
9,2017,8450,1,62833,0,30,64.2,1.5
13,2014,11350,0,40219,4,260,36.7,1.6
9,2017,12500,1,15077,0,30,64.2,1.5
12,2019,11250,1,2418,4,150,43.5,1.2
6,2015,7295,1,83823,0,0,74.3,1.5
2,2017,9395,1,41702,4,150,52.3,1.0
5,2017,9800,1,27196,4,150,65.7,1.0
5,2015,8200,1,21718,4,0,65.7,1.0
5,2015,8795,2,21091,4,150,47.9,1.6
6,2019,15995,1,11900,4,145,60.1,1.0
5,2018,9495,1,8563,4,145,64.2,1.1
0,2015,6995,1,33767,4,145,47.1,1.4
3,2018,25995,0,11170,0,145,47.9,2.0
5,2017,9995,1,9148,4,145,65.7,1.0
5,2018,10495,1,16275,4,145,65.7,1.0
5,2018,12495,1,12012,4,145,65.7,1.0
5,2018,11995,1,13832,4,145,65.7,1.0
2,2017,10495,1,31045,4,145,44.8,1.5
14,2016,13995,0,32217,0,125,56.5,2.0
2,2019,14995,1,14145,4,150,53.3,1.0
9,2017,14495,1,8619,0,30,64.2,1.5
5,2016,9495,2,28741,4,0,65.7,1.0
12,2019,10999,1,3572,4,150,43.5,1.2
5,2017,10500,1,27833,4,150,62.8,1.0
6,2015,8250,1,62706,0,0,74.3,1.5
13,2017,15500,1,15466,0,150,60.1,2.0
12,2018,7995,1,21403,4,150,57.7,1.2
13,2019,18499,1,4409,0,150,38.2,2.0
6,2019,18795,1,1342,4,150,60.1,1.0
2,2019,14999,1,8260,4,145,53.3,1.0
5,2018,11395,1,10602,4,145,58.9,1.0
5,2018,11695,1,10375,4,145,58.9,1.0
6,2018,15250,1,6367,4,145,58.9,1.0
6,2019,16495,1,6344,4,145,49.6,1.0
12,2018,7600,1,12426,4,145,57.7,1.2
5,2017,10495,0,13650,4,145,57.7,1.0
5,2018,10995,1,11840,4,145,58.9,1.0
5,2019,14795,1,2159,4,145,58.9,1.0
5,2019,17250,1,7694,4,145,60.1,1.0
5,2019,12999,1,15061,4,145,56.5,1.0
5,2018,9995,1,26473,4,150,55.4,1.1
11,2015,5295,1,36742,4,30,57.7,1.2
5,2018,14495,1,8845,4,150,55.4,1.0
5,2017,7995,1,36189,4,150,65.7,1.0
5,2014,6999,1,30029,4,0,65.7,1.0
11,2006,1095,1,94400,4,200,43.5,1.3
6,2009,3575,1,50975,0,160,51.4,2.0
13,2019,23295,1,1984,0,145,37.7,2.0
5,2018,9995,1,15522,4,145,65.7,1.0
5,2017,11995,1,13558,4,145,65.7,1.0
5,2019,15995,1,10956,4,145,58.9,1.0
6,2015,12991,1,49605,0,20,67.3,2.0
6,2016,9491,1,45526,0,0,74.3,1.5
5,2016,8100,1,15411,4,125,54.3,1.2
6,2019,18999,1,6696,0,145,70.6,2.0
6,2019,18999,0,5572,0,145,74.3,1.5
1,2016,9495,2,40917,0,20,64.2,1.5
15,2019,35950,0,26,4,145,30.7,2.3
15,2019,37300,0,11,4,145,30.7,2.3
5,2018,12470,1,6653,0,145,88.3,1.5
13,2019,19495,1,5911,0,145,54.3,1.5
12,2017,7650,1,18043,4,30,57.7,1.2
13,2017,17495,1,9969,0,145,54.3,1.5
6,2017,15750,1,43499,0,20,67.3,2.0
5,2019,10995,1,16552,4,145,58.9,1.0
5,2019,15600,0,4902,4,145,48.7,1.0
5,2018,13999,0,6906,4,145,48.7,1.0
20,2019,18750,1,2762,0,145,48.7,1.5
2,2018,12895,1,9281,0,145,68.9,1.5
13,2019,18500,1,9464,0,145,38.2,2.0
0,2017,10095,1,18419,4,30,55.4,1.0
8,2018,20750,1,17003,0,145,56.5,2.0
6,2018,16995,1,7660,4,145,60.1,1.0
5,2018,10250,1,18559,4,145,65.7,1.0
13,2018,20795,1,13425,0,145,39.2,2.0
5,2017,9795,1,8606,4,0,65.7,1.0
5,2017,9750,1,8500,4,145,65.7,1.0
5,2017,9195,1,14973,4,145,65.7,1.0
8,2008,4550,1,75988,0,190,44.8,1.8
6,2009,3450,1,77466,4,190,42.2,1.6
6,2013,6899,0,22488,4,160,44.1,1.6
5,2014,7750,1,19384,4,30,54.3,1.2
5,2012,4899,1,26375,4,125,51.4,1.2
6,2017,10350,1,32299,0,145,74.3,1.5
6,2019,18295,0,10677,4,145,41.5,1.0
13,2018,15995,1,34594,4,145,45.6,1.5
6,2016,8995,1,37867,4,20,61.4,1.0
12,2019,9850,1,3462,4,145,48.7,1.2
5,2018,12795,0,6386,4,145,48.7,1.0
5,2017,9500,1,15979,4,0,65.7,1.0
9,2016,11495,1,6679,4,30,54.3,1.0
6,2017,10000,1,26488,0,0,74.3,1.5
5,2009,2500,1,102950,4,150,49.6,1.2
13,2016,11795,1,73730,0,150,54.3,2.0
11,2012,3491,1,85843,4,30,57.7,1.2
11,2010,2991,1,91811,4,30,55.4,1.2
5,2007,2491,1,62596,4,145,47.1,1.2
5,2009,2991,1,79089,4,145,49.6,1.2
5,2011,4491,1,38831,4,125,50.4,1.2
5,2009,3491,1,71926,4,145,49.6,1.2
11,2012,3491,1,86667,4,30,57.7,1.2
7,2009,2491,1,86022,4,205,43.5,1.4
2,2018,13795,1,17722,0,145,68.9,1.5
6,2019,16498,1,7866,4,145,49.6,1.0
6,2018,12350,1,9247,4,145,60.1,1.0
14,2020,20499,1,12,0,145,49.6,2.0
5,2017,10995,1,14532,4,145,65.7,1.0
14,2015,7295,1,74810,0,0,78.5,1.6
14,2015,5795,1,150890,0,30,65.7,2.0
6,2015,5795,1,105260,4,20,60.1,1.0
14,2015,8295,1,80280,0,20,68.9,2.0
14,2017,7195,1,117390,0,20,67.3,2.0
18,2013,11000,0,71430,0,300,39.8,2.2
6,2019,18250,0,9996,0,145,74.3,1.5
13,2018,14995,1,14354,0,145,64.2,1.5
13,2017,15495,1,62302,0,125,60.1,2.0
13,2018,15850,1,10334,0,145,64.2,1.5
6,2018,16995,1,9366,4,145,60.1,1.0
1,2017,11895,2,17454,0,20,64.2,1.5
3,2018,23795,0,23703,0,145,47.9,2.0
2,2018,13950,1,13200,4,145,54.3,1.0
5,2017,13745,1,11964,4,145,47.9,1.6
5,2018,9790,1,20207,4,145,65.7,1.0
5,2019,17490,1,5079,4,150,40.3,1.5
6,2016,22390,1,28794,4,235,36.7,2.3
8,2017,19995,1,22995,0,125,56.5,2.0
5,2017,10195,1,34381,4,145,65.7,1.0
0,2014,6000,1,33190,0,20,68.9,1.5
13,2013,9795,0,57080,4,265,36.7,1.6
14,2016,7500,1,101980,0,20,67.3,2.0
13,2017,14000,0,49550,0,150,54.3,2.0
18,2017,11495,1,97390,0,145,56.5,2.0
5,2015,6195,1,75720,4,20,62.8,1.0
6,2016,8000,0,61630,0,0,67.3,1.5
14,2016,7795,1,92070,0,20,67.3,2.0
5,2015,5795,1,25449,4,30,54.3,1.2
5,2009,3295,1,95000,4,145,49.6,1.4
6,2010,2995,1,114000,4,200,42.2,1.6
5,2008,1695,1,116000,4,145,47.1,1.2
1,2008,2495,1,91000,4,240,39.8,1.8
14,2011,3995,1,62000,4,265,35.8,2.0
5,2013,5995,1,43000,4,30,54.3,1.2
5,2015,7799,1,19110,4,125,54.3,1.2
6,2015,7299,1,66804,0,0,74.3,1.5
5,2016,7690,1,19131,4,125,54.3,1.2
2,2018,13950,1,3800,4,145,53.3,1.0
13,2015,9950,1,30268,0,125,60.1,2.0
5,2016,9450,1,28600,4,0,65.7,1.0
5,2013,4000,1,111530,4,0,65.7,1.0
14,2016,7695,1,90610,0,20,68.9,2.0
5,2018,10095,1,22790,4,145,58.9,1.0
5,2019,15995,1,13194,4,145,40.3,1.5
5,2017,8995,1,18792,4,145,54.3,1.2
6,2019,17895,1,1696,4,145,60.1,1.0
5,2017,10395,1,9029,4,145,65.7,1.0
6,2019,17495,1,2808,4,145,60.1,1.0
2,2019,15495,0,14447,4,145,45.6,1.0
13,2018,15795,1,16778,0,145,64.2,1.5
6,2017,9595,0,49773,4,145,51.4,1.0
2,2016,10495,0,11075,4,160,44.8,1.5
5,2013,6295,1,40820,4,30,54.3,1.2
8,2016,14500,1,87180,0,125,56.5,2.0
13,2015,8000,1,120480,0,125,60.1,2.0
5,2015,8500,1,24770,4,20,62.8,1.0
14,2017,9000,1,87390,0,30,65.7,2.0
6,2016,7195,1,71350,0,0,74.3,1.5
6,2015,7695,1,59260,0,0,74.3,1.5
14,2016,8295,1,75580,0,0,78.5,1.5
14,2016,8000,1,80560,0,125,68.9,2.0
18,2015,11500,1,82370,4,125,56.5,1.5
6,2015,9170,1,28000,4,20,61.4,0.0
6,2019,18699,1,10000,4,145,46.3,0.0
5,2009,3995,1,70000,0,20,67.3,1.6
6,2011,4995,1,69000,4,150,47.1,1.6
13,2018,15990,1,16009,4,145,39.2,1.5
13,2013,8995,1,75000,0,200,47.9,2.0
3,2016,17995,1,52000,0,200,47.9,2.0
6,2017,10697,1,22946,0,145,74.3,1.5
6,2014,5895,1,59306,4,30,56.5,1.0
5,2017,9899,1,10000,4,0,65.7,0.0
12,2018,9999,1,15000,4,145,43.5,0.0
2,2018,12973,1,23000,4,145,54.3,0.0
2,2019,15904,1,5000,4,145,52.3,0.0
5,2017,9204,1,28000,4,145,65.7,0.0
12,2020,11999,1,2000,4,145,43.5,0.0
2,2018,11999,1,28000,4,145,53.3,0.0
5,2017,9080,1,20000,4,0,65.7,0.0
5,2017,9046,1,22000,4,0,65.7,0.0
5,2017,11783,0,23000,4,0,57.7,0.0
5,2017,9275,0,34000,4,0,57.7,0.0
6,2018,18389,1,19000,4,145,67.3,0.0
5,2019,21999,1,4000,4,145,40.3,0.0
12,2019,9999,1,5000,4,145,47.9,0.0
12,2019,9999,1,10000,4,145,47.9,0.0
5,2018,10903,1,8000,4,150,65.7,0.0
6,2017,12975,1,11000,4,145,51.4,0.0
6,2015,9072,1,23000,4,20,58.9,0.0
5,2018,11325,1,23000,4,150,65.7,0.0
6,2013,8999,1,34000,4,150,47.1,0.0
6,2009,2991,1,89969,4,205,42.2,1.6
6,2008,1999,1,101000,4,200,42.2,1.6
5,2013,5500,1,62187,4,30,54.3,1.2
6,2011,3499,1,84239,4,235,40.4,1.8
5,2015,10699,1,29600,4,145,47.9,1.6
5,2008,3499,1,69676,4,150,49.6,1.4
6,2015,6999,1,55336,0,0,67.3,1.5
6,2010,2799,1,100900,4,205,42.2,1.6
6,2018,11995,1,25000,4,145,57.7,1.0
5,2019,14295,1,6988,4,145,65.7,1.0
6,2013,5999,1,62021,0,20,67.3,1.6
7,2010,2495,1,96000,0,30,62.8,1.4
6,2010,2495,1,93900,0,30,62.8,1.6
14,2010,2495,1,88642,0,200,48.7,1.8
6,2010,3000,1,81124,0,200,47.9,2.0
6,2008,2495,1,89000,0,30,62.8,1.6
5,2017,9999,1,19000,4,145,85.6,0.0
5,2018,12124,0,11000,4,145,54.3,0.0
5,2018,14175,1,9000,4,150,58.9,0.0
5,2014,5769,1,73000,4,0,65.7,0.0
5,2018,12999,1,15000,4,150,58.9,0.0
2,2017,9951,1,15000,4,150,52.3,0.0
14,2013,5328,1,105000,0,30,65.7,0.0
5,2017,8702,1,15000,4,150,65.7,0.0
6,2018,12395,1,18280,4,145,57.7,1.0
2,2018,13895,0,28536,4,145,48.7,1.0
5,2019,17250,1,13200,4,150,40.3,1.5
11,2009,2995,1,61000,4,30,55.4,1.2
1,2016,11995,0,33000,0,125,56.5,2.0
1,2016,9799,1,22500,4,30,55.4,1.0
16,2019,23999,1,3000,2,150,50.4,0.0
9,2017,11799,1,23792,4,30,54.3,1.0
1,2011,4795,1,62734,4,200,42.8,1.6
8,2007,2495,1,133694,0,235,43.5,2.0
6,2009,2395,1,102000,0,30,58.9,1.6
1,2013,5975,1,50000,0,30,61.4,1.6
8,2009,5275,1,75000,0,200,45.6,2.0
6,2014,6275,1,55000,4,30,56.5,1.0
13,2009,5975,1,80000,0,200,46.3,2.0
1,2015,7990,1,34945,4,30,55.4,1.0
9,2012,5990,1,71848,4,200,40.9,1.6
13,2013,9990,1,51381,0,200,47.9,2.0
14,2012,5995,1,77000,0,125,57.7,2.0
6,2011,4995,1,69000,0,20,67.3,1.6
6,2012,5495,1,76000,0,20,67.3,1.6
6,2013,3990,1,114000,0,20,67.3,1.6
14,2016,9990,1,58519,0,0,78.5,1.5
14,2013,6995,1,71000,0,30,62.8,2.0
18,2011,6990,1,67507,0,165,50.4,2.0
6,2015,7475,1,50000,4,20,61.4,1.0
11,2008,1895,1,50990,4,160,45.6,1.3
13,2013,7875,1,100000,0,200,47.9,2.0
1,2011,4490,1,78014,0,30,61.4,1.6
13,2011,7475,1,70000,0,205,47.1,2.0
6,2014,5995,2,92000,0,145,53.3,2.0
14,2010,3495,1,98000,4,260,35.8,2.0
6,2013,5490,1,65815,0,20,67.3,1.6
14,2014,7495,1,82000,0,30,62.8,2.0
6,2015,6990,1,72160,4,20,60.1,1.0
9,2015,8990,1,35000,0,125,60.1,1.6
18,2010,6490,1,71363,0,200,47.1,2.0
6,2015,7499,1,59020,0,20,67.3,1.6
18,2016,17499,1,33453,0,125,51.4,2.0
6,2013,3995,1,89411,0,0,83.1,1.6
1,2010,3195,1,73929,0,30,57.7,1.6
18,2006,3875,1,120000,0,210,44.1,2.0
5,2015,8275,1,35000,4,20,62.8,1.0
8,2009,5475,1,58000,0,200,44.8,1.8
5,2016,8475,1,27000,4,20,62.8,1.0
6,2016,9299,1,23306,0,0,74.3,1.5
6,2013,5899,1,50914,0,20,67.3,1.6
5,2015,8999,1,22191,4,0,65.7,1.0
6,2017,11699,1,13211,4,145,57.7,1.0
6,2016,8499,1,25369,4,20,60.1,1.0
5,2014,7749,1,37890,4,0,65.7,1.0
5,2015,8899,0,24068,4,0,57.7,1.0
5,2017,9999,1,30060,4,145,65.7,1.0
13,2018,15599,1,17943,0,145,60.1,2.0
6,2016,10499,1,14808,0,0,74.3,1.5
1,2009,1995,1,79606,4,240,39.8,1.8
6,2016,9295,1,54385,4,20,60.1,1.0
14,2014,8995,1,68333,0,30,61.4,2.0
2,2016,7759,1,54000,4,125,52.3,1.0
6,2011,5495,0,76317,0,150,53.3,2.0
11,2012,3295,1,45500,4,30,57.7,1.2
6,2008,3695,0,65782,4,260,37.7,1.6
14,2015,10995,1,66509,0,125,58.9,2.0
14,2011,3495,1,84951,0,145,53.3,2.0
14,2014,8995,1,71869,0,30,61.4,2.0
5,2016,8975,1,25000,4,20,62.8,1.0
5,2016,8990,1,23377,4,0,65.7,1.0
5,2017,9999,1,20000,4,0,65.7,0.0
5,2015,6999,1,44000,4,125,54.3,0.0
11,2017,7999,1,18000,4,145,57.7,0.0
6,2019,15999,1,4000,4,145,48.7,0.0
13,2014,8999,1,75207,0,200,47.9,2.0
5,2010,3695,1,57440,4,125,50.4,1.2
6,2014,5995,1,82399,0,20,67.3,1.6
6,2012,6195,1,31543,0,20,67.3,1.6
6,2013,4495,1,99400,4,30,56.5,1.0
5,2015,9495,1,13000,4,20,62.8,1.0
6,2013,4995,1,106000,0,125,56.5,2.0
5,2009,3495,1,89000,0,0,76.3,1.6
11,2014,5495,1,4800,4,30,57.7,1.2
6,2015,6475,1,80000,0,0,74.3,1.5
6,2019,17199,1,4928,0,145,74.3,1.5
13,2017,14699,1,18535,0,125,60.1,2.0
6,2015,11599,1,36601,0,20,67.3,2.0
6,2019,17999,0,3016,0,145,64.2,2.0
6,2019,16999,1,3774,0,145,80.7,1.5
6,2019,17999,0,4147,0,145,64.2,2.0
6,2015,7699,1,69205,0,0,74.3,1.5
6,2018,13999,0,11233,4,145,48.7,1.0
6,2013,5347,1,84219,0,20,67.3,1.6
5,2017,7667,1,11050,4,145,65.7,1.0
14,2014,7875,1,70000,0,30,61.4,2.0
14,2011,4975,1,60000,4,260,35.8,2.0
5,2011,4495,1,66000,0,20,68.9,1.4
13,2014,8975,1,60000,0,200,47.9,2.0
1,2015,7975,1,29000,0,30,61.4,1.6
6,2018,11495,1,14174,4,145,61.4,1.0
2,2016,9799,1,16909,4,125,52.3,1.0
6,2017,12369,1,17028,4,145,57.7,1.0
14,2016,11399,1,26162,0,30,64.2,2.0
5,2016,8999,1,5366,4,0,65.7,1.0
13,2017,12799,1,31374,0,125,60.1,2.0
6,2018,19759,1,10586,4,145,41.5,2.0
5,2016,8399,1,8886,4,125,54.3,1.2
5,2015,7999,1,21939,4,0,65.7,1.0
14,2016,14999,0,17835,4,235,38.2,2.0
2,2017,11999,1,24000,4,145,52.3,0.0
2,2018,16499,0,8000,4,145,45.6,0.0
2,2018,12867,1,9000,4,145,54.3,0.0
5,2018,11463,1,18000,4,145,65.7,0.0
5,2017,11289,1,9000,4,20,62.8,0.0
11,2018,9899,1,6000,4,145,43.5,0.0
11,2018,8135,1,6000,4,145,57.7,0.0
11,2019,9999,1,10000,4,145,47.9,0.0
11,2018,8444,1,17000,4,145,57.7,0.0
6,2018,12999,1,11000,4,145,60.1,0.0
1,2016,10499,1,13507,0,20,68.9,1.5
5,2018,14599,1,18528,4,145,62.8,1.0
13,2014,11899,0,42440,4,260,36.7,1.6
6,2017,16699,1,14728,4,145,41.5,2.0
1,2017,10689,0,9797,0,145,64.2,1.5
14,2016,11699,0,79319,0,125,57.7,2.0
5,2016,7999,1,13455,0,0,78.5,1.5
5,2015,7249,1,35752,4,0,65.7,1.0
6,2015,8299,1,60912,0,0,74.3,1.5
9,2013,6699,1,59122,0,125,57.7,1.6
0,2012,6000,1,63750,4,30,55.4,1.0
6,2013,5000,1,102500,0,20,67.3,1.6
2,2017,9995,1,18143,4,125,53.3,1.0
8,2016,17995,0,12181,0,145,52.3,2.0
6,2015,6995,1,62903,0,0,74.3,1.5
13,2017,13495,1,22100,0,145,64.2,1.5
3,2017,17295,1,38778,0,160,48.7,2.0
5,2014,8395,1,7986,4,0,65.7,1.0
11,2010,3195,1,80000,4,30,55.4,1.2
5,2013,7999,1,8527,4,30,54.3,1.2
5,2018,10999,0,30232,4,145,48.7,1.0
6,2017,11999,1,28036,0,145,74.3,1.5
5,2016,8999,0,27820,4,30,57.7,1.0
5,2015,6999,1,47612,0,0,76.4,1.5
13,2013,7999,1,69157,0,150,53.3,2.0
5,2009,5295,0,33000,4,200,43.4,1.4
13,2014,9500,0,70000,0,200,45.6,2.0
14,2013,9500,0,39876,4,260,36.7,2.0
13,2016,15598,1,17642,0,145,54.3,2.0
5,2014,8999,0,24867,4,145,47.9,1.6
14,2010,4699,1,76249,0,205,50.4,1.8
5,2015,7499,1,33358,4,30,54.3,1.2
6,2016,8999,1,28883,0,0,67.3,1.5
6,2009,2995,1,109000,0,145,53.3,1.8
6,2008,2295,1,81000,0,145,54.3,1.8
6,2009,2495,1,118000,0,30,62.8,1.6
5,2016,6495,1,65000,4,0,65.7,1.0
5,2009,3495,1,87000,4,150,47.9,1.6
5,2009,3895,1,65000,4,150,47.9,1.6
5,2018,7899,1,27784,4,145,64.2,1.1
14,2018,13999,0,32416,0,145,45.6,2.0
5,2016,8799,1,23641,4,0,65.7,1.0
1,2012,6599,1,50400,4,200,42.8,1.6
10,2015,6499,1,115613,0,125,58.9,1.6
18,2017,15795,1,32668,0,125,56.5,2.0
18,2018,20995,1,35805,0,145,56.5,2.0
5,2016,8000,1,19985,4,125,54.3,1.2
2,2017,10000,1,24000,4,125,52.3,1.0
6,2017,12299,1,17896,0,145,74.3,1.5
6,2017,11999,1,17296,0,145,74.3,1.5
5,2016,8516,1,33350,4,20,62.8,1.0
0,2014,7159,1,24367,0,20,68.9,1.5
1,2016,8999,1,23112,0,20,68.9,1.5
6,2015,13999,1,30367,4,200,41.5,2.0
14,2013,6399,1,43441,0,125,57.7,2.0
2,2019,14899,1,1866,4,145,52.3,1.0
5,2016,9049,1,23813,4,20,62.8,1.0
6,2018,13199,1,21622,4,145,57.7,1.0
14,2018,13999,0,36720,0,145,45.6,2.0
6,2015,13749,1,32258,0,20,67.3,2.0
6,2016,14999,1,30341,0,20,67.3,2.0
14,2018,13699,0,41975,0,145,45.6,2.0
5,2013,5699,1,37168,4,30,54.3,1.2
5,2015,8799,1,31117,4,0,65.7,1.0
5,2015,7299,1,46923,4,0,65.7,1.0
2,2015,7599,1,31433,4,125,53.3,1.0
5,2017,7299,1,26932,4,125,54.3,1.2
13,2019,16499,1,10870,0,145,38.2,2.0
6,2017,12395,1,19127,0,145,74.3,1.5
14,2015,9599,1,49163,0,0,78.5,1.5
6,2017,12599,1,10760,0,145,74.3,1.5
6,2014,7749,1,69779,4,145,47.1,1.6
6,2016,14499,1,32967,0,20,67.3,2.0
6,2014,6599,1,59964,4,145,47.9,1.6
13,2016,13299,1,52416,0,125,60.1,2.0
14,2016,9105,1,92666,0,20,68.9,2.0
6,2016,14545,1,33461,4,200,41.5,2.0
6,2018,12299,1,13430,4,145,57.7,1.0
5,2013,6299,1,41177,4,30,54.3,1.2
13,2017,13499,1,43645,0,125,60.1,2.0
5,2017,10299,1,21245,4,20,62.8,1.0
6,2016,10999,1,28848,0,20,67.3,1.5
1,2016,9795,0,25481,0,20,64.2,1.5
14,2015,8999,1,86388,0,30,64.2,2.0
8,2017,17999,1,32841,0,125,56.5,2.0
9,2016,9351,1,59478,4,30,54.3,1.0
6,2017,12299,1,17779,4,145,57.7,1.0
6,2018,18256,1,10138,0,145,67.3,2.0
5,2015,7995,1,45000,4,0,65.7,1.0
5,2012,5295,0,78500,4,165,42.8,1.4
2,2016,10995,0,7600,4,160,44.8,1.5
6,2017,13195,1,13000,4,20,60.1,1.0
13,2014,10499,1,40114,0,200,47.9,2.0
6,2017,22000,1,36437,4,235,36.7,2.3
11,2011,3000,1,64304,4,30,57.7,1.2
0,2016,8000,1,5811,4,145,47.1,1.4
