person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
29.0,0,4,138893.0,3,0,8097.0,5,16.22,0.06,10.0,591,1,0
40.0,0,0,45690.0,16,3,10750.0,1,15.76,0.24,9.0,612,1,0
27.0,1,3,277839.0,3,0,5349.0,1,8.75,0.02,4.0,598,1,0
24.0,0,1,72943.0,3,3,10000.0,1,11.01,0.14,2.0,596,1,0
24.0,0,4,66952.0,3,2,18613.0,3,12.63,0.28,3.0,712,1,0
29.0,1,1,193186.0,10,0,7000.0,0,10.96,0.04,8.0,661,1,0
23.0,0,1,58546.0,0,0,4800.0,0,9.53,0.08,4.0,646,0,0
28.0,1,4,29893.0,8,3,5000.0,4,12.4,0.17,6.0,584,1,0
25.0,1,4,38006.0,3,3,5000.0,4,9.53,0.13,2.0,720,1,0
37.0,0,2,59285.0,13,3,5000.0,5,10.54,0.08,12.0,665,1,0
29.0,0,3,127134.0,6,0,25133.0,1,11.0,0.2,9.0,662,1,0
25.0,0,0,37085.0,0,0,12000.0,1,8.62,0.32,4.0,630,1,0
32.0,1,3,145009.0,13,0,28225.0,3,15.96,0.19,9.0,678,1,0
24.0,1,3,48954.0,2,3,6000.0,5,7.66,0.12,3.0,644,0,0
23.0,0,1,63376.0,3,3,6000.0,1,12.7,0.09,4.0,665,0,0
26.0,1,1,156822.0,4,0,9000.0,3,8.82,0.06,4.0,688,1,0
41.0,1,3,85001.0,20,3,12000.0,3,6.28,0.14,14.0,608,0,0
43.0,1,3,75372.0,17,3,2000.0,2,13.15,0.03,14.0,591,0,0
52.0,1,3,74106.0,29,3,8525.0,4,7.04,0.12,19.0,682,1,0
27.0,0,1,109367.0,2,3,10000.0,0,7.52,0.09,9.0,690,0,0
28.0,1,0,180823.0,5,0,10000.0,1,10.77,0.06,6.0,694,0,0
23.0,0,0,59637.0,0,3,4000.0,5,13.99,0.07,4.0,539,0,0
24.0,1,1,27933.0,3,2,8855.0,0,5.87,0.32,4.0,488,1,0
30.0,0,0,75626.0,9,3,3000.0,2,14.68,0.04,8.0,671,0,0
33.0,1,3,90785.0,10,0,6000.0,0,7.7,0.07,7.0,609,1,0
24.0,1,0,133078.0,0,0,14709.0,5,12.24,0.11,4.0,651,1,0
27.0,1,1,51487.0,6,3,1000.0,5,11.4,0.02,5.0,649,1,0
27.0,1,1,111835.0,4,3,13000.0,0,7.65,0.12,5.0,628,0,0
24.0,1,0,97385.0,3,0,4000.0,0,6.65,0.04,4.0,667,1,0
24.0,1,1,118802.0,4,0,25000.0,5,11.66,0.21,3.0,622,0,0
32.0,1,1,205076.0,8,0,10000.0,4,11.14,0.05,5.0,696,1,0
27.0,0,1,133791.0,7,0,28000.0,4,8.14,0.21,7.0,687,0,0
38.0,1,3,85086.0,12,0,20842.0,0,12.42,0.24,10.0,595,1,0
33.0,1,1,59375.0,7,3,6116.0,3,10.58,0.1,6.0,701,1,0
29.0,0,3,118599.0,7,0,20000.0,5,8.96,0.17,9.0,597,1,0
30.0,0,0,81739.0,5,3,20000.0,2,13.34,0.24,10.0,587,1,0
24.0,1,3,39534.0,4,2,3514.0,3,14.19,0.09,3.0,626,1,0
24.0,1,0,90974.0,1,3,1990.0,5,9.93,0.02,3.0,593,1,0
26.0,1,0,58893.0,2,0,10000.0,4,8.97,0.17,4.0,629,0,0
38.0,1,3,53790.0,16,0,8000.0,3,9.8,0.15,12.0,590,1,0
45.0,0,3,84741.0,24,3,6000.0,5,7.9,0.07,13.0,673,1,0
48.0,1,0,145233.0,28,0,29700.0,3,9.42,0.2,20.0,672,0,0
23.0,0,4,67020.0,3,0,8000.0,1,7.49,0.12,4.0,656,1,0
32.0,0,4,31203.0,13,3,4990.0,5,7.73,0.16,6.0,704,1,0
26.0,1,1,43923.0,5,3,4800.0,5,16.95,0.11,5.0,676,1,0
31.0,0,0,135681.0,8,0,3171.0,1,6.95,0.02,8.0,491,1,0
23.0,0,1,60857.0,2,0,2000.0,4,12.06,0.03,3.0,676,1,0
25.0,1,3,78838.0,3,0,12000.0,2,12.2,0.15,4.0,635,1,0
29.0,1,4,73149.0,7,0,4185.0,0,8.92,0.06,10.0,565,0,0
26.0,1,3,58485.0,2,3,8000.0,0,9.48,0.14,3.0,693,1,0
28.0,0,3,58322.0,5,2,1500.0,5,13.47,0.03,5.0,617,0,0
25.0,1,3,64279.0,0,3,2214.0,0,9.13,0.03,6.0,659,0,0
29.0,1,2,32422.0,4,2,4500.0,5,11.54,0.14,5.0,677,0,0
24.0,1,3,65978.0,0,0,3000.0,0,10.57,0.05,3.0,638,1,0
23.0,1,3,63157.0,0,0,7200.0,4,11.52,0.11,3.0,498,1,0
25.0,1,3,40510.0,2,3,7500.0,4,12.85,0.19,5.0,504,1,0
22.0,1,3,55562.0,0,3,5000.0,5,10.3,0.09,5.0,559,1,0
33.0,1,3,61938.0,13,3,4790.0,4,12.02,0.08,11.0,638,0,0
23.0,1,4,127106.0,2,0,12000.0,5,8.51,0.09,4.0,591,1,0
23.0,1,1,42667.0,0,3,6500.0,3,13.22,0.15,4.0,503,1,0
31.0,0,0,73892.0,6,3,8650.0,4,8.49,0.12,8.0,695,0,0
43.0,0,0,118539.0,22,0,5000.0,3,14.29,0.04,15.0,632,1,0
30.0,0,4,117565.0,7,3,6922.0,0,13.23,0.06,5.0,575,1,0
26.0,1,1,69239.0,1,0,6000.0,5,6.09,0.09,3.0,624,0,0
25.0,0,1,72915.0,5,0,10000.0,0,11.23,0.14,3.0,586,1,0
23.0,1,1,32198.0,1,3,4000.0,3,9.47,0.12,3.0,580,1,0
27.0,1,1,53709.0,2,0,8000.0,3,13.71,0.15,4.0,704,0,0
31.0,1,3,160005.0,9,0,7994.0,4,13.49,0.05,6.0,667,1,0
31.0,1,0,140147.0,8,0,6682.0,1,8.43,0.05,10.0,714,1,0
23.0,1,1,92226.0,0,3,7000.0,1,6.75,0.08,4.0,672,0,0
26.0,0,1,104358.0,2,0,20000.0,4,10.01,0.19,4.0,652,1,0
33.0,1,0,16684.0,7,3,1462.0,3,9.59,0.09,7.0,675,0,0
24.0,0,3,37012.0,0,3,6500.0,3,7.82,0.18,5.0,616,1,0
23.0,1,4,87589.0,0,0,10000.0,2,11.87,0.11,3.0,694,0,0
29.0,1,1,73232.0,6,0,2000.0,1,10.86,0.03,6.0,641,1,0
33.0,0,0,75482.0,11,3,3000.0,2,8.29,0.04,9.0,653,0,0
24.0,0,3,56072.0,2,3,2000.0,4,9.47,0.04,3.0,593,1,0
24.0,0,1,66993.0,3,0,5500.0,5,7.98,0.08,3.0,675,0,0
28.0,0,4,114721.0,4,0,7442.0,0,11.89,0.06,6.0,594,1,0
24.0,1,1,110226.0,3,0,10000.0,3,10.72,0.09,4.0,668,0,0
27.0,1,0,76114.0,2,0,24000.0,1,11.5,0.32,5.0,611,1,0
37.0,0,3,102330.0,15,0,14000.0,4,11.48,0.14,11.0,648,1,0
27.0,1,1,91082.0,5,3,15000.0,0,10.9,0.16,6.0,508,1,0
22.0,1,3,85095.0,0,3,6400.0,5,17.49,0.08,5.0,650,0,0
29.0,0,1,66854.0,6,3,3000.0,5,8.2,0.04,9.0,693,0,0
30.0,0,0,66357.0,7,3,4873.0,1,11.13,0.07,5.0,519,1,0
34.0,1,1,73220.0,11,0,10174.0,4,11.04,0.14,6.0,597,1,0
27.0,1,1,109312.0,8,0,20000.0,2,15.67,0.18,6.0,578,1,0
22.0,0,3,61323.0,0,0,10000.0,1,6.03,0.16,4.0,649,0,0
24.0,1,3,102754.0,0,3,7200.0,1,9.24,0.07,4.0,619,0,0
27.0,1,1,39403.0,4,2,6505.0,5,14.24,0.17,3.0,687,0,0
36.0,0,3,58501.0,13,3,2500.0,4,7.03,0.04,11.0,597,0,0
44.0,1,3,35697.0,22,3,6849.0,1,8.26,0.19,18.0,655,0,0
22.0,0,4,61973.0,0,0,22000.0,3,10.94,0.35,3.0,696,1,0
26.0,0,0,132605.0,6,0,8000.0,5,12.76,0.06,3.0,629,1,0
30.0,1,2,94763.0,9,0,20000.0,1,11.7,0.21,6.0,711,0,0
24.0,1,3,99465.0,1,0,7197.0,1,13.94,0.07,4.0,614,0,0
22.0,1,1,74194.0,0,3,7093.0,1,13.71,0.1,2.0,553,0,0
27.0,0,0,145164.0,1,0,10000.0,0,11.86,0.07,5.0,695,1,0
26.0,0,3,58707.0,4,0,14118.0,5,11.74,0.24,4.0,635,1,0
23.0,0,3,59880.0,3,0,6000.0,4,11.62,0.1,4.0,626,1,0
28.0,0,1,80448.0,5,3,5000.0,5,7.96,0.06,6.0,651,0,0
25.0,1,1,87815.0,3,0,11249.0,3,7.23,0.13,5.0,531,1,0
26.0,1,3,96932.0,3,3,20000.0,1,7.17,0.21,8.0,503,1,0
36.0,1,4,58763.0,15,3,6000.0,4,9.4,0.1,14.0,611,1,0
23.0,0,1,192541.0,0,0,12000.0,4,5.42,0.06,4.0,597,1,0
31.0,1,0,87197.0,7,3,7000.0,4,5.93,0.08,8.0,621,1,0
22.0,1,1,121204.0,0,3,1200.0,3,8.59,0.01,3.0,697,0,0
27.0,1,0,76489.0,3,0,3588.0,2,6.58,0.05,6.0,581,0,0
23.0,0,0,41770.0,0,0,3135.0,5,8.08,0.08,4.0,622,1,0
24.0,1,3,65432.0,3,0,7060.0,3,9.1,0.11,2.0,648,1,0
34.0,0,0,122301.0,8,0,12000.0,3,7.31,0.1,11.0,658,0,0
31.0,0,0,72915.0,9,2,24250.0,5,12.18,0.33,7.0,648,1,0
30.0,1,4,114864.0,4,3,6000.0,4,11.69,0.05,7.0,605,1,0
26.0,0,1,31271.0,0,3,4000.0,4,8.51,0.13,4.0,669,0,0
26.0,0,2,64279.0,3,0,6000.0,1,6.62,0.09,3.0,680,1,0
22.0,0,4,40382.0,0,3,5000.0,1,10.91,0.12,2.0,545,1,0
33.0,1,4,72421.0,10,0,3000.0,3,10.38,0.04,6.0,653,1,0
29.0,0,3,87516.0,9,0,24065.0,0,8.09,0.27,9.0,576,1,0
25.0,0,1,101737.0,2,0,10000.0,5,8.89,0.1,4.0,569,0,0
25.0,0,3,51465.0,5,0,3500.0,4,7.19,0.07,4.0,661,0,0
36.0,1,0,19832.0,11,3,2341.0,0,11.77,0.12,10.0,679,1,0
25.0,1,0,76527.0,3,3,12000.0,3,13.56,0.16,3.0,583,1,0
24.0,0,1,24963.0,4,3,3500.0,3,11.32,0.14,3.0,642,1,0
29.0,0,1,179877.0,3,0,24171.0,5,12.79,0.13,8.0,650,1,0
29.0,1,3,89960.0,6,0,25000.0,5,11.49,0.28,6.0,549,1,0
34.0,1,1,130402.0,12,0,9939.0,0,7.97,0.08,8.0,700,1,0
30.0,0,1,133080.0,6,3,18000.0,0,8.19,0.14,7.0,671,0,0
37.0,0,0,48874.0,17,2,13959.0,2,10.64,0.29,16.0,698,0,0
24.0,0,3,157008.0,3,2,23821.0,5,11.42,0.15,3.0,595,0,0
23.0,0,4,145321.0,0,0,10000.0,1,9.53,0.07,3.0,566,1,0
26.0,1,0,65433.0,6,3,6000.0,1,6.28,0.09,5.0,679,1,0
31.0,0,1,82777.0,7,3,18000.0,3,10.0,0.22,10.0,678,1,0
24.0,0,3,58724.0,0,3,7200.0,4,11.91,0.12,4.0,635,1,0
33.0,1,4,175176.0,8,0,5656.0,1,10.26,0.03,10.0,612,1,0
34.0,0,0,145131.0,9,0,16801.0,1,6.91,0.12,6.0,628,1,0
27.0,1,0,46227.0,2,3,1704.0,0,8.48,0.04,7.0,615,1,0
30.0,1,1,133108.0,4,0,16000.0,1,14.49,0.12,10.0,709,1,0
26.0,1,3,54900.0,5,3,10400.0,5,10.45,0.19,4.0,546,0,0
23.0,0,0,40626.0,0,3,1823.0,1,5.49,0.04,3.0,568,1,0
30.0,1,1,97947.0,10,0,20000.0,2,9.8,0.2,8.0,630,0,0
22.0,1,1,64241.0,1,3,10000.0,1,10.56,0.16,4.0,658,1,0
22.0,1,1,65941.0,0,0,10000.0,4,10.72,0.15,4.0,583,1,0
27.0,1,3,164467.0,6,0,9925.0,5,10.49,0.06,5.0,625,0,0
23.0,1,0,82871.0,1,3,11264.0,4,8.57,0.14,4.0,602,1,0
26.0,1,1,80262.0,6,0,2456.0,5,11.14,0.03,5.0,631,1,0
24.0,0,4,60822.0,1,3,6000.0,4,11.45,0.1,3.0,686,1,0
23.0,1,4,58468.0,0,3,5000.0,0,10.78,0.09,4.0,521,0,0
37.0,1,3,201427.0,16,3,21567.0,5,11.25,0.11,11.0,586,1,0
44.0,1,0,63591.0,18,3,5000.0,0,11.13,0.08,11.0,650,1,0
38.0,1,3,121189.0,14,3,5000.0,1,9.71,0.04,10.0,605,0,0
25.0,1,1,85044.0,2,3,8000.0,1,15.96,0.09,3.0,643,1,0
24.0,0,3,114879.0,0,0,35000.0,1,7.85,0.3,4.0,650,1,0
27.0,1,1,94665.0,5,0,5122.0,2,8.56,0.05,8.0,699,1,0
34.0,1,1,118644.0,10,0,20000.0,5,9.62,0.17,9.0,664,0,0
34.0,0,4,77990.0,7,0,7191.0,3,7.43,0.09,7.0,688,1,0
34.0,1,1,60947.0,10,3,4000.0,0,11.46,0.07,6.0,689,0,0
24.0,0,1,109136.0,0,0,12000.0,1,12.18,0.11,3.0,701,1,0
29.0,0,0,98084.0,6,3,12000.0,4,10.42,0.12,7.0,628,0,0
26.0,1,0,39595.0,0,3,6520.0,1,10.64,0.16,4.0,683,0,0
27.0,1,4,87537.0,2,3,7000.0,1,10.04,0.08,4.0,668,1,0
22.0,1,0,87171.0,0,0,13055.0,2,10.0,0.15,3.0,616,1,0
24.0,1,3,159560.0,2,0,28000.0,1,8.49,0.18,3.0,621,0,0
29.0,1,3,49146.0,6,2,6400.0,5,7.64,0.13,7.0,547,1,0
38.0,0,0,121270.0,14,0,8000.0,1,7.58,0.07,13.0,662,1,0
23.0,0,3,301223.0,0,0,4958.0,0,8.83,0.02,4.0,584,1,0
33.0,1,3,67128.0,10,3,3500.0,0,10.65,0.05,8.0,630,1,0
24.0,1,4,38686.0,1,3,2174.0,4,8.71,0.06,4.0,687,1,0
24.0,0,1,145059.0,0,0,10000.0,1,6.65,0.07,4.0,660,0,0
24.0,0,4,97300.0,0,0,5514.0,3,8.82,0.06,2.0,667,1,0
25.0,0,3,77643.0,1,0,8000.0,5,10.94,0.1,3.0,568,1,0
33.0,0,1,65328.0,12,0,26528.0,4,10.5,0.41,6.0,586,1,0
27.0,0,0,61204.0,2,0,3000.0,4,12.87,0.05,4.0,611,0,0
28.0,1,4,51503.0,5,3,2292.0,5,10.17,0.04,5.0,639,1,0
24.0,0,3,69417.0,0,0,12888.0,4,7.9,0.19,3.0,598,1,0
22.0,0,3,51374.0,0,3,5000.0,3,7.68,0.1,4.0,572,1,0
27.0,0,3,163083.0,2,0,10800.0,5,10.2,0.07,7.0,626,1,0
27.0,1,1,102887.0,5,3,6000.0,0,9.89,0.06,4.0,670,1,0
30.0,1,0,217081.0,7,0,15053.0,2,6.25,0.07,7.0,630,1,0
30.0,0,3,81227.0,9,0,4000.0,5,10.09,0.05,8.0,673,0,0
28.0,1,1,45277.0,7,3,3000.0,3,11.12,0.07,6.0,660,1,0
22.0,1,1,227251.0,0,0,2314.0,4,8.28,0.01,3.0,594,0,0
27.0,1,0,47096.0,6,3,3160.0,0,12.63,0.07,4.0,654,1,0
26.0,1,0,181234.0,3,0,12033.0,0,8.11,0.07,4.0,638,0,0
22.0,0,0,32675.0,1,3,4640.0,4,12.0,0.14,3.0,666,1,0
36.0,0,1,90820.0,13,0,10000.0,2,11.75,0.11,12.0,696,1,0
24.0,1,4,145213.0,2,0,25000.0,1,15.26,0.17,3.0,627,0,0
30.0,1,1,51859.0,6,3,5500.0,1,10.75,0.11,8.0,495,1,0
34.0,1,1,95782.0,10,0,4800.0,2,9.22,0.05,6.0,641,1,0
41.0,1,3,114907.0,20,0,21600.0,2,13.92,0.19,12.0,640,1,0
25.0,0,3,146171.0,3,0,20277.0,2,10.83,0.14,2.0,617,1,0
33.0,1,4,72770.0,10,3,10000.0,4,11.43,0.14,9.0,734,0,0
27.0,0,0,46426.0,8,2,6500.0,3,5.63,0.14,6.0,625,1,0
24.0,0,1,102917.0,2,0,10000.0,3,11.74,0.1,4.0,647,1,0
22.0,1,3,31546.0,0,3,6000.0,3,7.54,0.19,3.0,533,1,0
31.0,0,1,114699.0,10,0,24000.0,1,13.35,0.21,10.0,700,1,0
22.0,1,1,80480.0,2,3,2416.0,1,10.79,0.03,3.0,653,1,0
23.0,1,0,120988.0,0,0,10000.0,5,10.64,0.08,3.0,586,1,0
26.0,0,0,127001.0,7,0,10000.0,1,9.76,0.08,3.0,648,0,0
29.0,1,1,51550.0,5,3,3000.0,3,12.41,0.06,5.0,709,1,0
29.0,1,1,144804.0,6,0,5000.0,0,9.11,0.03,6.0,638,1,0
30.0,0,0,69057.0,6,3,4000.0,2,7.97,0.06,9.0,653,1,0
27.0,1,0,84978.0,3,3,15000.0,4,16.43,0.18,5.0,644,1,0
35.0,1,4,49194.0,11,3,8000.0,0,7.01,0.16,6.0,665,0,0
26.0,1,4,133019.0,4,0,18000.0,3,11.07,0.14,5.0,568,1,0
25.0,1,0,64564.0,0,0,4481.0,5,7.2,0.07,5.0,631,1,0
22.0,0,1,96688.0,0,0,5000.0,3,8.91,0.05,3.0,672,1,0
26.0,1,0,40581.0,3,3,4000.0,0,6.59,0.1,7.0,652,0,0
32.0,1,1,53197.0,8,3,10000.0,4,10.6,0.19,6.0,684,1,0
22.0,1,1,25208.0,0,3,2500.0,1,14.2,0.1,4.0,690,0,0
25.0,1,3,103307.0,0,0,10095.0,5,13.03,0.1,5.0,620,0,0
30.0,0,4,60949.0,6,0,1874.0,5,8.06,0.03,9.0,649,0,0
36.0,1,3,48757.0,10,3,11337.0,4,15.8,0.23,11.0,641,1,0
22.0,1,3,226405.0,2,0,2087.0,5,8.4,0.01,5.0,672,1,0
33.0,0,3,48755.0,11,0,16600.0,3,9.1,0.34,7.0,652,1,0
28.0,1,1,69363.0,3,0,12988.0,4,9.45,0.19,5.0,693,1,0
23.0,0,3,24016.0,2,2,2877.0,4,8.23,0.12,3.0,671,0,0
29.0,0,1,169349.0,4,0,8371.0,5,11.66,0.05,4.0,648,1,0
24.0,1,1,87467.0,0,3,12000.0,3,14.23,0.14,4.0,678,1,0
43.0,1,2,34608.0,18,2,7500.0,1,8.82,0.22,13.0,673,1,0
26.0,0,0,91147.0,3,3,10543.0,1,7.99,0.12,7.0,593,1,0
25.0,1,4,67139.0,1,3,9000.0,5,14.2,0.13,2.0,650,1,0
24.0,0,3,107837.0,0,0,15000.0,2,17.57,0.14,4.0,639,0,0
26.0,1,3,82436.0,0,3,10000.0,1,14.36,0.12,4.0,619,1,0
23.0,1,0,137340.0,3,0,8000.0,1,9.61,0.06,4.0,604,1,0
29.0,0,3,111348.0,9,3,25000.0,5,19.34,0.22,9.0,580,1,0
23.0,0,1,65739.0,0,0,3000.0,0,10.6,0.05,4.0,569,1,0
28.0,0,0,15500.0,8,3,1667.0,5,11.29,0.11,5.0,684,0,0
33.0,0,0,36826.0,10,3,1216.0,1,11.26,0.03,9.0,595,1,0
23.0,1,1,51847.0,1,3,6500.0,1,9.45,0.13,3.0,720,1,0
29.0,1,0,52756.0,4,3,4646.0,4,6.07,0.09,6.0,570,1,0
33.0,0,3,103103.0,7,0,14000.0,4,8.77,0.14,5.0,540,1,0
21.0,0,0,61252.0,0,3,7000.0,5,10.38,0.11,4.0,571,1,0
24.0,0,0,127063.0,0,0,12000.0,5,12.63,0.09,2.0,582,1,0
34.0,1,4,58561.0,10,0,5000.0,0,11.3,0.09,10.0,607,0,0
28.0,0,4,88324.0,8,0,15000.0,2,11.38,0.17,7.0,585,0,0
24.0,0,4,39662.0,1,3,4786.0,5,10.35,0.12,3.0,700,0,0
27.0,0,3,133021.0,4,0,16000.0,2,15.15,0.12,8.0,584,1,0
34.0,1,0,87312.0,9,0,10758.0,1,7.42,0.12,9.0,548,1,0
24.0,1,3,28759.0,0,3,1559.0,3,9.63,0.05,2.0,589,1,0
25.0,0,3,35631.0,2,3,1552.0,4,7.16,0.04,3.0,532,0,0
29.0,0,1,66830.0,5,0,5000.0,5,11.01,0.07,9.0,668,1,0
26.0,0,0,66771.0,6,0,15000.0,3,9.97,0.22,2.0,587,0,0
23.0,0,0,91217.0,4,0,16084.0,5,8.83,0.18,3.0,670,0,0
25.0,1,1,61109.0,5,3,8000.0,1,16.7,0.13,3.0,641,1,0
32.0,0,0,86024.0,10,0,14000.0,3,7.02,0.16,5.0,653,0,0
24.0,0,0,48848.0,0,3,3000.0,4,10.83,0.06,4.0,620,1,0
33.0,1,2,28271.0,10,2,6822.0,1,10.47,0.24,9.0,635,0,0
24.0,0,1,57624.0,0,2,4000.0,4,9.5,0.07,4.0,668,1,0
24.0,1,4,156826.0,2,2,23638.0,5,11.35,0.15,3.0,643,1,0
26.0,1,0,97163.0,2,3,20000.0,1,10.05,0.21,6.0,643,0,0
32.0,1,4,114953.0,9,0,7481.0,5,9.54,0.07,12.0,681,1,0
27.0,1,0,129412.0,3,0,24717.0,4,11.44,0.19,5.0,710,1,0
24.0,0,3,84927.0,0,3,6000.0,1,13.02,0.07,2.0,654,1,0
23.0,1,3,84858.0,3,3,12000.0,1,10.63,0.14,3.0,616,1,0
25.0,0,4,91306.0,3,0,5000.0,5,12.75,0.05,4.0,665,1,0
28.0,1,1,79099.0,2,0,6241.0,4,11.3,0.08,4.0,708,0,0
27.0,1,4,121155.0,2,0,13000.0,4,11.96,0.11,6.0,659,1,0
25.0,1,3,96914.0,1,0,2670.0,2,10.73,0.03,4.0,600,1,0
26.0,0,3,57337.0,3,3,12774.0,1,11.74,0.22,2.0,658,1,0
23.0,0,0,67305.0,2,3,5000.0,1,13.61,0.07,2.0,612,1,0
32.0,1,0,62129.0,9,3,15000.0,0,11.45,0.24,9.0,664,0,0
30.0,0,0,75319.0,8,0,15000.0,1,6.53,0.2,10.0,585,0,0
32.0,1,1,39393.0,7,0,1200.0,1,9.16,0.03,12.0,706,0,0
31.0,1,0,97305.0,8,3,6419.0,3,10.35,0.07,9.0,609,0,0
22.0,0,0,73054.0,1,0,5000.0,0,6.47,0.07,4.0,613,1,0
23.0,1,3,69390.0,2,0,12000.0,1,10.21,0.17,2.0,618,1,0
35.0,1,0,58449.0,14,3,3000.0,1,5.64,0.05,11.0,653,1,0
24.0,0,4,64478.0,0,3,3000.0,3,12.99,0.05,3.0,639,1,0
23.0,0,4,73162.0,3,3,3000.0,0,8.32,0.04,3.0,659,1,0
24.0,1,3,85401.0,0,1,9000.0,4,9.9,0.11,2.0,622,0,0
28.0,1,3,78802.0,7,3,6000.0,3,11.19,0.08,9.0,646,0,0
28.0,0,1,173558.0,6,0,5443.0,0,18.43,0.03,6.0,654,0,0
29.0,1,4,110352.0,7,0,2013.0,0,11.53,0.02,8.0,652,1,0
25.0,0,1,67333.0,0,0,15000.0,3,11.01,0.22,3.0,702,0,0
25.0,0,0,37020.0,1,2,5000.0,4,10.78,0.14,4.0,605,1,0
29.0,0,1,140149.0,8,3,7014.0,0,6.65,0.05,8.0,657,1,0
23.0,0,0,46048.0,0,3,3200.0,1,12.98,0.07,3.0,656,1,0
24.0,0,4,132998.0,0,0,20000.0,1,11.16,0.15,3.0,621,1,0
29.0,0,1,117261.0,4,0,12000.0,5,10.37,0.1,7.0,659,0,0
24.0,0,1,45482.0,0,3,7200.0,4,12.15,0.16,3.0,644,1,0
27.0,1,0,45310.0,1,3,7872.0,1,11.08,0.17,6.0,624,0,0
23.0,0,0,37448.0,0,3,4200.0,3,8.28,0.11,4.0,674,1,0
30.0,0,1,100638.0,9,0,5851.0,5,10.33,0.06,8.0,690,1,0
29.0,0,4,121176.0,10,0,10000.0,5,14.81,0.08,10.0,649,0,0
24.0,1,3,146004.0,0,0,20000.0,5,8.9,0.14,4.0,566,1,0
24.0,0,3,41855.0,1,3,6000.0,0,13.61,0.14,4.0,650,0,0
25.0,1,4,37086.0,2,3,4000.0,1,12.97,0.11,4.0,675,1,0
29.0,0,1,79130.0,5,3,3000.0,2,6.46,0.04,8.0,689,0,0
24.0,1,1,104172.0,0,0,25000.0,2,11.47,0.24,4.0,610,0,0
28.0,1,1,58599.0,9,3,1924.0,0,10.74,0.03,5.0,716,0,0
23.0,0,1,94527.0,2,3,9600.0,4,12.94,0.1,5.0,637,1,0
43.0,1,1,366106.0,21,0,20000.0,5,16.65,0.05,13.0,630,0,0
25.0,0,0,181311.0,2,0,20000.0,0,10.43,0.11,4.0,584,0,0
23.0,1,3,58845.0,0,3,4800.0,0,7.13,0.08,4.0,648,1,0
32.0,0,0,156824.0,11,0,16088.0,3,10.03,0.1,10.0,593,1,0
36.0,1,3,90049.0,8,0,7186.0,3,6.62,0.08,9.0,621,1,0
39.0,0,1,111164.0,18,0,3533.0,0,5.94,0.03,11.0,684,0,0
29.0,1,0,192852.0,6,0,35000.0,5,14.27,0.18,9.0,647,1,0
24.0,0,0,135798.0,0,0,3635.0,1,6.35,0.03,4.0,652,1,0
22.0,1,3,79306.0,0,3,16000.0,4,8.96,0.2,4.0,641,1,0
23.0,1,1,73060.0,1,0,18171.0,1,15.98,0.25,4.0,673,1,0
22.0,1,3,77859.0,1,3,7000.0,1,9.03,0.09,4.0,646,1,0
28.0,1,0,32547.0,7,3,4565.0,1,12.06,0.14,5.0,649,1,0
33.0,0,1,53964.0,6,3,5000.0,0,10.12,0.09,8.0,625,0,0
28.0,0,0,51536.0,1,3,5000.0,3,9.92,0.1,6.0,536,1,0
23.0,1,0,37026.0,0,3,6211.0,1,11.37,0.17,4.0,689,1,0
29.0,0,4,35526.0,5,3,4000.0,0,10.59,0.11,10.0,701,1,0
25.0,0,0,70909.0,2,0,3000.0,1,5.71,0.04,4.0,622,1,0
24.0,1,0,104433.0,0,3,12200.0,1,7.29,0.12,3.0,589,1,0
37.0,0,2,79106.0,16,3,8700.0,3,7.88,0.11,11.0,706,0,0
39.0,0,3,73514.0,18,0,5000.0,1,14.9,0.07,17.0,663,1,0
29.0,0,0,63634.0,7,3,8000.0,0,9.21,0.13,8.0,565,1,0
22.0,0,3,72826.0,1,3,12000.0,4,8.17,0.16,3.0,624,1,0
31.0,0,0,577145.0,6,0,7878.0,0,5.78,0.01,8.0,707,1,0
24.0,1,4,54761.0,0,3,10000.0,1,6.4,0.18,4.0,585,0,0
34.0,1,1,120574.0,10,0,6000.0,4,7.14,0.05,13.0,675,1,0
22.0,1,4,51718.0,0,3,3600.0,4,9.9,0.07,4.0,675,1,0
25.0,0,4,75566.0,2,0,9501.0,1,6.58,0.13,3.0,699,0,0
22.0,1,1,63497.0,0,3,9019.0,5,11.93,0.14,4.0,653,1,0
22.0,0,3,29723.0,0,2,7000.0,3,11.9,0.24,3.0,655,1,0
42.0,1,0,44451.0,15,3,5000.0,5,10.31,0.11,17.0,648,0,0
32.0,1,1,48952.0,10,3,2800.0,0,9.51,0.06,8.0,567,1,0
24.0,1,4,55552.0,0,0,6000.0,5,5.79,0.11,3.0,558,1,0
25.0,1,1,85140.0,0,0,4800.0,3,9.16,0.06,4.0,639,0,0
31.0,0,0,73037.0,8,3,8000.0,4,8.86,0.11,6.0,622,1,0
26.0,1,3,50325.0,2,3,3000.0,0,10.19,0.06,3.0,663,1,0
25.0,0,4,55588.0,1,0,7000.0,1,7.08,0.13,4.0,651,1,0
24.0,0,1,77783.0,2,0,15000.0,2,11.84,0.19,3.0,617,1,0
32.0,1,0,109374.0,8,0,5000.0,2,9.29,0.05,6.0,680,1,0
